lakeid,sta,sampledate,andate,coreid,top_bottom,species_name,head_size,head_size_units_to_mm,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,3,2,ch,29,51,,
myv,33,2016-08-17,2017-10-19,3,2,ch,28,51,,
myv,33,2016-08-17,2017-10-19,3,2,ch,26,51,,
myv,33,2016-08-17,2017-10-19,3,2,ch,16,51,,
myv,33,2016-08-17,2017-10-19,3,2,ch,16,51,,
myv,33,2016-08-17,2017-10-19,3,2,tp,26,51,,
myv,33,2016-08-17,2017-10-19,3,2,tp,12,51,,
myv,33,2016-08-17,2017-10-19,3,2,tp,15,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,8,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,8,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,10,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,10,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,10,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,10,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,7,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,4,2,ch,30,51,,
myv,33,2016-08-17,2017-10-19,4,2,ch,17,51,,
myv,33,2016-08-17,2017-10-19,4,2,tp,25,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,10,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,10,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,10,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,8,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,8,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,10,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,9,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,8,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,7,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,10,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,7,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,5,51,,
myv,33,2016-08-17,2017-10-19,5,2,tt,6,51,,
myv,33,2016-08-17,2017-10-19,5,2,ch,30,51,,
myv,33,2016-08-17,2017-10-19,5,2,ch,29,51,,
myv,33,2016-08-17,2017-10-19,5,2,ch,28,51,,
myv,33,2016-08-17,2017-10-19,5,2,ch,15,51,,
myv,33,2016-08-17,2017-10-19,5,2,ch,15,51,,
myv,33,2016-08-17,2017-10-19,5,2,ch,28,51,,
myv,33,2016-08-17,2017-10-19,5,2,ch,29,51,,
myv,33,2016-08-17,2017-10-19,5,2,ch,15,51,,
myv,33,2016-08-17,2017-10-19,5,2,ch,15,51,,
myv,33,2016-08-17,2017-10-19,5,2,tp,15,51,,
myv,1,2018-03-24,2018-04-13,1,2,or,12,55,,
myv,1,2018-03-24,2018-04-13,1,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,2,2,ch,29,55,,
myv,1,2018-03-24,2018-04-13,2,2,tp,7,55,,
myv,1,2018-03-24,2018-04-13,2,2,or,11,55,,
myv,1,2018-03-24,2018-04-13,2,2,or,7,55,,
myv,1,2018-03-24,2018-04-13,2,2,or,20,55,,
myv,1,2018-03-24,2018-04-13,3,2,ch,31,55,,
myv,1,2018-03-24,2018-04-13,3,2,ch,32,55,,
myv,1,2018-03-24,2018-04-13,3,2,tp,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,tp,11,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,18,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,19,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,12,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,12,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,12,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,6,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,14,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,12,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,20,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,20,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,20,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,19,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,20,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,20,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,21,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,12,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,11,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,18,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,3,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,4,2,ch,34,55,,
myv,1,2018-03-24,2018-04-13,4,2,tp,14,55,,
myv,1,2018-03-24,2018-04-13,4,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,4,2,or,10,55,,
myv,1,2018-03-24,2018-04-13,4,2,or,20,55,,
myv,1,2018-03-24,2018-04-13,4,2,or,20,55,,
myv,1,2018-03-24,2018-04-13,5,2,ch,30,55,,
myv,1,2018-03-24,2018-04-13,5,2,tp,7,55,,
myv,1,2018-03-24,2018-04-13,5,2,tp,9,55,,
myv,1,2018-03-24,2018-04-13,5,2,or,19,55,,
myv,1,2018-03-24,2018-04-13,5,2,or,20,55,,
myv,1,2018-03-24,2018-04-13,5,2,or,20,55,,
myv,1,2018-03-24,2018-04-13,5,2,or,20,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,1,2,ch,29,55,,
myv,33,2018-03-24,2018-05-30,1,2,ch,29,55,,
myv,33,2018-03-24,2018-05-30,1,2,or,11,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,2,2,ch,30,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,3,2,ch,30,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,4,2,ch,30,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,tt,9,55,,
myv,33,2018-03-24,2018-05-30,5,2,ch,29,55,,
myv,33,2018-03-24,2018-05-30,5,2,tp,8,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,9,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,9,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,9,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,9,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,1,2,tt,17,55,,
myv,33,2018-05-21,2018-05-23,1,2,ch,30,55,,
myv,33,2018-05-21,2018-05-23,1,2,ch,30,55,,
myv,33,2018-05-21,2018-05-23,1,2,ch,30,55,,
myv,33,2018-05-21,2018-05-23,1,2,ch,30,55,,
myv,33,2018-05-21,2018-05-23,1,2,tp,12,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
myv,33,2018-05-21,2018-05-23,2,2,tt,15,55,,
