sampledate,Time,hour,temp,lux,time
7/28/15,5:12,5,6.775,1052.2162,5.20
7/28/15,5:42,5,6.977777778,1717.904,5.70
7/28/15,6:12,6,7.682222222,2576.856,6.20
7/28/15,6:42,6,8.778888889,3264.0176,6.70
7/28/15,7:12,7,8.68,3092.2272,7.20
7/28/15,7:42,7,9.472222222,3607.5984,7.70
7/28/15,8:12,8,11.43111111,4810.1312,8.20
7/28/15,8:42,8,11.625,4638.3408,8.70
7/28/15,9:12,9,11.72222222,5153.712,9.20
7/28/15,9:42,9,13.365,6528.0352,9.70
7/28/15,10:12,10,9.767777778,3951.1792,10.20
7/28/15,10:42,10,10.74777778,5153.712,10.70
7/28/15,11:12,11,13.365,10651.0048,11.20
7/28/15,11:42,11,12.59388889,7558.7776,11.70
7/28/15,12:12,12,14.70888889,8589.52,12.20
7/28/15,12:42,12,18.80611111,9276.6816,12.70
7/28/15,13:12,13,23.77277778,30235.1104,13.20
7/28/15,13:42,13,25.41611111,19927.6864,13.70
7/28/15,14:12,14,28.555,57721.5744,14.20
7/28/15,14:42,14,22.90777778,76962.0992,14.70
7/28/15,15:12,15,25.805,27486.464,15.20
7/28/15,15:42,15,18.52111111,16491.8784,15.70
7/28/15,16:12,16,17.57,8245.9392,16.20
7/28/15,16:42,16,16.33222222,4981.9216,16.70
7/28/15,17:12,17,15.18722222,5153.712,17.20
7/28/15,17:42,17,14.42111111,5153.712,17.70
7/28/15,18:12,18,13.365,3951.1792,18.20
7/28/15,18:42,18,12.40111111,5153.712,18.70
7/28/15,19:12,19,10.94388889,4638.3408,19.20
7/28/15,19:42,19,9.866111111,3264.0176,19.70
7/28/15,20:12,20,9.077222222,3779.3888,20.20
7/28/15,20:42,20,8.977777778,2319.1704,20.70
7/28/15,21:12,21,8.481111111,1374.3232,21.20
7/28/15,21:42,21,7.178888889,783.7937,21.70
7/28/15,22:12,22,5.962222222,418.7391,22.20
7/28/15,22:42,22,5.347222222,171.7904,22.70
7/28/15,23:12,23,5.141111111,53.6845,23.20
7/28/15,23:42,23,5.037222222,0,23.70
7/29/15,0:12,0,5.45,0,0.20
7/29/15,0:42,0,4.831111111,0,0.70
7/29/15,1:12,1,4.831111111,0,1.20
7/29/15,1:42,1,3.892777778,0,1.70
7/29/15,2:12,2,3.261111111,0,2.20
7/29/15,2:42,2,3.472222222,0,2.70
7/29/15,3:12,3,3.577777778,32.2107,3.20
7/29/15,3:42,3,3.367222222,96.6321,3.70
7/29/15,4:12,4,3.367222222,257.6856,4.20
7/29/15,4:42,4,3.367222222,558.3188,4.70
7/29/15,5:12,5,3.787777778,1116.6376,5.20
7/29/15,5:42,5,5.243888889,1803.7992,5.70
7/29/15,6:12,6,5.552222222,1975.5896,6.20
7/29/15,6:42,6,6.673888889,2061.4848,6.70
7/29/15,7:12,7,7.882222222,3092.2272,7.20
7/29/15,7:42,7,10.35722222,5497.2928,7.70
7/29/15,8:12,8,10.65111111,5153.712,8.20
7/29/15,8:42,8,16.04611111,8245.9392,8.70
7/29/15,9:12,9,22.90777778,7558.7776,9.20
7/29/15,9:42,9,27.665,7558.7776,9.70
7/29/15,10:12,10,28.655,8589.52,10.20
7/29/15,10:42,10,30.45722222,9276.6816,10.70
7/29/15,11:12,11,30.55777778,10651.0048,11.20
7/29/15,11:42,11,30.55777778,12368.9088,11.70
7/29/15,12:12,12,29.55222222,21989.1712,12.20
7/29/15,12:42,12,24.64111111,26112.1408,12.70
7/29/15,13:12,13,22.23777778,85208.0384,13.20
7/29/15,13:42,13,21.855,46726.9888,13.70
7/29/15,14:12,14,22.33277778,98951.2704,14.20
7/29/15,14:42,14,25.90222222,87956.6848,14.70
7/29/15,15:12,15,22.71722222,30235.1104,15.20
7/29/15,15:42,15,20.04277778,18553.3632,15.70
7/29/15,16:12,16,11.81888889,3607.5984,16.20
7/29/15,16:42,16,10.65111111,6184.4544,16.70
7/29/15,17:12,17,11.625,8245.9392,17.20
7/29/15,17:42,17,10.94388889,8245.9392,17.70
7/29/15,18:12,18,10.84611111,5153.712,18.20
7/29/15,18:42,18,10.35722222,2748.6464,18.70
7/29/15,19:12,19,9.866111111,2490.9608,19.20
7/29/15,19:42,19,9.571111111,2147.38,19.70
7/29/15,20:12,20,9.372777778,2405.0656,20.20
7/29/15,20:42,20,9.372777778,1460.2184,20.70
7/29/15,21:12,21,8.977777778,955.5841,21.20
7/29/15,21:42,21,8.778888889,633.4771,21.70
7/29/15,22:12,22,8.382222222,408.0022,22.20
7/29/15,22:42,22,7.582222222,150.3166,22.70
7/29/15,23:12,23,7.178888889,32.2107,23.20
7/29/15,23:42,23,6.775,0,23.70
7/30/15,0:12,0,6.775,0,0.20
7/30/15,0:42,0,6.673888889,0,0.70
7/30/15,1:12,1,6.37,0,1.20
7/30/15,1:42,1,6.673888889,0,1.70
7/30/15,2:12,2,6.673888889,0,2.20
7/30/15,2:42,2,6.572777778,0,2.70
7/30/15,3:12,3,6.471111111,10.7369,3.20
7/30/15,3:42,3,6.471111111,118.1059,3.70
7/30/15,4:12,4,6.37,257.6856,4.20
7/30/15,4:42,4,6.572777778,461.6867,4.70
7/30/15,5:12,5,6.572777778,977.0579,5.20
7/30/15,5:42,5,6.775,998.5317,5.70
7/30/15,6:12,6,7.178888889,1127.3745,6.20
7/30/15,6:42,6,7.782222222,1803.7992,6.70
7/30/15,7:12,7,9.077222222,3264.0176,7.20
7/30/15,7:42,7,11.23611111,5153.712,7.70
7/30/15,8:12,8,13.46111111,5497.2928,8.20
7/30/15,8:42,8,16.42722222,7215.1968,8.70
7/30/15,9:12,9,19.28222222,9276.6816,9.20
7/30/15,9:42,9,22.33277778,10651.0048,9.70
7/30/15,10:12,10,19.75777778,10994.5856,10.20
7/30/15,10:42,10,18.33111111,21989.1712,10.70
7/30/15,11:12,11,17.28388889,19927.6864,11.20
7/30/15,11:42,11,17.95,19927.6864,11.70
7/30/15,12:12,12,14.80388889,20614.848,12.20
7/30/15,12:42,12,13.84611111,12368.9088,12.70
7/30/15,13:12,13,15.37777778,7558.7776,13.20
7/30/15,13:42,13,18.23611111,21989.1712,13.70
7/30/15,14:12,14,14.325,6528.0352,14.20
7/30/15,14:42,14,17.18888889,6528.0352,14.70
7/30/15,15:12,15,14.51722222,7215.1968,15.20
7/30/15,15:42,15,13.365,5153.712,15.70
7/30/15,16:12,16,13.84611111,6528.0352,16.20
7/30/15,16:42,16,14.03777778,8245.9392,16.70
7/30/15,17:12,17,13.07611111,4466.5504,17.20
7/30/15,17:42,17,12.40111111,3951.1792,17.70
7/30/15,18:12,18,12.40111111,3951.1792,18.20
7/30/15,18:42,18,12.01277778,2748.6464,18.70
7/30/15,19:12,19,11.91611111,3779.3888,19.20
7/30/15,19:42,19,11.43111111,2147.38,19.70
7/30/15,20:12,20,10.65111111,1062.9531,20.20
7/30/15,20:42,20,9.965,1191.7959,20.70
7/30/15,21:12,21,10.55277778,2748.6464,21.20
7/30/15,21:42,21,9.077222222,644.214,21.70
7/30/15,22:12,22,8.182222222,343.5808,22.20
7/30/15,22:42,22,7.682222222,139.5797,22.70
7/30/15,23:12,23,7.381111111,32.2107,23.20
7/30/15,23:42,23,7.078888889,0,23.70
7/31/15,0:12,0,6.977777778,0,0.20
7/31/15,0:42,0,7.078888889,0,0.70
7/31/15,1:12,1,7.28,0,1.20
7/31/15,1:42,1,7.078888889,0,1.70
7/31/15,2:12,2,6.775,0,2.20
7/31/15,2:42,2,6.166111111,0,2.70
7/31/15,3:12,3,5.45,10.7369,3.20
7/31/15,3:42,3,5.655,150.3166,3.70
7/31/15,4:12,4,5.037222222,515.3712,4.20
7/31/15,4:42,4,7.682222222,2920.4368,4.70
7/31/15,5:12,5,10.06277778,4466.5504,5.20
7/31/15,5:42,5,7.682222222,3092.2272,5.70
7/31/15,6:12,6,11.23611111,30235.1104,6.20
7/31/15,6:42,6,12.01277778,23363.4944,6.70
7/31/15,7:12,7,10.35722222,4638.3408,7.20
7/31/15,7:42,7,14.03777778,30235.1104,7.70
7/31/15,8:12,8,11.72222222,13056.0704,8.20
7/31/15,8:42,8,10.06277778,8245.9392,8.70
7/31/15,9:12,9,11.43111111,7215.1968,9.20
7/31/15,9:42,9,10.94388889,7558.7776,9.70
7/31/15,10:12,10,13.75,12368.9088,10.20
7/31/15,10:42,10,10.84611111,10651.0048,10.70
7/31/15,11:12,11,10.84611111,21989.1712,11.20
7/31/15,11:42,11,8.778888889,9620.2624,11.70
7/31/15,12:12,12,11.52777778,18553.3632,12.20
7/31/15,12:42,12,11.13888889,10994.5856,12.70
7/31/15,13:12,13,10.35722222,9620.2624,13.20
7/31/15,13:42,13,12.11,17866.2016,13.70
7/31/15,14:12,14,11.43111111,8589.52,14.20
7/31/15,14:42,14,11.13888889,8589.52,14.70
7/31/15,15:12,15,11.91611111,10307.424,15.20
7/31/15,15:42,15,10.55277778,6528.0352,15.70
7/31/15,16:12,16,9.965,6528.0352,16.20
7/31/15,16:42,16,9.571111111,6528.0352,16.70
7/31/15,17:12,17,9.767777778,6184.4544,17.20
7/31/15,17:42,17,7.882222222,3779.3888,17.70
7/31/15,18:12,18,7.782222222,3607.5984,18.20
7/31/15,18:42,18,8.481111111,4981.9216,18.70
7/31/15,19:12,19,7.982777778,3435.808,19.20
7/31/15,19:42,19,7.682222222,1975.5896,19.70
7/31/15,20:12,20,7.28,1460.2184,20.20
7/31/15,20:42,20,6.977777778,536.845,20.70
7/31/15,21:12,21,6.673888889,418.7391,21.20
7/31/15,21:42,21,5.962222222,128.8428,21.70
7/31/15,22:12,22,5.86,42.9476,22.20
7/31/15,22:42,22,5.962222222,0,22.70
7/31/15,23:12,23,5.757222222,0,23.20
7/31/15,23:42,23,5.86,0,23.70
8/1/15,0:12,0,5.552222222,0,0.20
8/1/15,0:42,0,5.655,0,0.70
8/1/15,1:12,1,5.552222222,0,1.20
8/1/15,1:42,1,5.347222222,0,1.70
8/1/15,2:12,2,5.45,0,2.20
8/1/15,2:42,2,5.141111111,0,2.70
8/1/15,3:12,3,5.45,0,3.20
8/1/15,3:42,3,5.243888889,0,3.70
8/1/15,4:12,4,5.655,10.7369,4.20
8/1/15,4:42,4,5.757222222,53.6845,4.70
8/1/15,5:12,5,5.655,128.8428,5.20
8/1/15,5:42,5,5.552222222,343.5808,5.70
8/1/15,6:12,6,5.552222222,569.0557,6.20
8/1/15,6:42,6,5.962222222,1546.1136,6.70
8/1/15,7:12,7,6.673888889,4466.5504,7.20
8/1/15,7:42,7,7.682222222,5325.5024,7.70
8/1/15,8:12,8,8.977777778,16491.8784,8.20
8/1/15,8:42,8,10.65111111,14430.3936,8.70
8/1/15,9:12,9,19.94777778,43978.3424,9.20
8/1/15,9:42,9,12.78722222,7215.1968,9.70
8/1/15,10:12,10,17.18888889,21989.1712,10.20
8/1/15,10:42,10,21.855,16491.8784,10.70
8/1/15,11:12,11,26.39,31609.4336,11.20
8/1/15,11:42,11,20.32888889,43978.3424,11.70
8/1/15,12:12,12,16.99888889,18553.3632,12.20
8/1/15,12:42,12,13.07611111,8245.9392,12.70
8/1/15,13:12,13,13.46111111,12368.9088,13.20
8/1/15,13:42,13,12.98,7558.7776,13.70
8/1/15,14:12,14,14.42111111,5497.2928,14.20
8/1/15,14:42,14,16.42722222,5497.2928,14.70
8/1/15,15:12,15,12.40111111,6184.4544,15.20
8/1/15,15:42,15,12.49722222,5497.2928,15.70
8/1/15,16:12,16,12.11,4810.1312,16.20
8/1/15,16:42,16,12.30388889,5153.712,16.70
8/1/15,17:12,17,13.07611111,6184.4544,17.20
8/1/15,17:42,17,13.84611111,5153.712,17.70
8/1/15,18:12,18,13.55777778,5497.2928,18.20
8/1/15,18:42,18,12.01277778,9276.6816,18.70
8/1/15,19:12,19,11.04111111,6184.4544,19.20
8/1/15,19:42,19,10.55277778,4122.9696,19.70
8/1/15,20:12,20,10.65111111,5497.2928,20.20
8/1/15,20:42,20,9.767777778,2319.1704,20.70
8/1/15,21:12,21,9.866111111,1889.6944,21.20
8/1/15,21:42,21,9.668888889,2576.856,21.70
8/1/15,22:12,22,7.682222222,161.0535,22.20
8/1/15,22:42,22,7.882222222,21.4738,22.70
8/1/15,23:12,23,7.982777778,0,23.20
8/1/15,23:42,23,7.178888889,0,23.70
8/2/15,0:12,0,7.078888889,0,0.20
8/2/15,0:42,0,6.877222222,0,0.70
8/2/15,1:12,1,6.471111111,0,1.20
8/2/15,1:42,1,6.673888889,0,1.70
8/2/15,2:12,2,6.267777778,0,2.20
8/2/15,2:42,2,6.37,0,2.70
8/2/15,3:12,3,6.572777778,0,3.20
8/2/15,3:42,3,6.471111111,64.4214,3.70
8/2/15,4:12,4,6.166111111,343.5808,4.20
8/2/15,4:42,4,9.275,2662.7512,4.70
8/2/15,5:12,5,7.28,1020.0055,5.20
8/2/15,5:42,5,9.176111111,2920.4368,5.70
8/2/15,6:12,6,8.878888889,3264.0176,6.20
8/2/15,6:42,6,9.767777778,3264.0176,6.70
8/2/15,7:12,7,11.72222222,6184.4544,7.20
8/2/15,7:42,7,15.09111111,9620.2624,7.70
8/2/15,8:12,8,16.33222222,10651.0048,8.20
8/2/15,8:42,8,21.28222222,10651.0048,8.70
8/2/15,9:12,9,26.195,19240.5248,9.20
8/2/15,9:42,9,26.68277778,21302.0096,9.70
8/2/15,10:12,10,23.67722222,21302.0096,10.20
8/2/15,10:42,10,23.38777778,9620.2624,10.70
8/2/15,11:12,11,23.77277778,19927.6864,11.20
8/2/15,11:42,11,17.665,16491.8784,11.70
8/2/15,12:12,12,19.66222222,11681.7472,12.20
8/2/15,12:42,12,27.46777778,35732.4032,12.70
8/2/15,13:12,13,19.09222222,34358.08,13.20
8/2/15,13:42,13,18.23611111,15117.5552,13.70
8/2/15,14:12,14,19.94777778,13743.232,14.20
8/2/15,14:42,14,21.28222222,31609.4336,14.70
8/2/15,15:12,15,19.85277778,15117.5552,15.20
8/2/15,15:42,15,16.23722222,8245.9392,15.70
8/2/15,16:12,16,14.51722222,5325.5024,16.20
8/2/15,16:42,16,14.51722222,6184.4544,16.70
8/2/15,17:12,17,14.51722222,5153.712,17.20
8/2/15,17:42,17,14.61277778,6184.4544,17.70
8/2/15,18:12,18,14.42111111,5153.712,18.20
8/2/15,18:42,18,13.55777778,3951.1792,18.70
8/2/15,19:12,19,13.46111111,3092.2272,19.20
8/2/15,19:42,19,12.78722222,1460.2184,19.70
8/2/15,20:12,20,11.91611111,1084.4269,20.20
8/2/15,20:42,20,12.30388889,1546.1136,20.70
8/2/15,21:12,21,12.11,1975.5896,21.20
8/2/15,21:42,21,11.81888889,1460.2184,21.70
8/2/15,22:12,22,11.23611111,279.1594,22.20
8/2/15,22:42,22,10.94388889,42.9476,22.70
8/2/15,23:12,23,10.455,0,23.20
8/2/15,23:42,23,9.965,0,23.70
8/3/15,0:12,0,9.668888889,0,0.20
8/3/15,0:42,0,9.176111111,0,0.70
8/3/15,1:12,1,9.077222222,0,1.20
8/3/15,1:42,1,8.182222222,0,1.70
8/3/15,2:12,2,7.381111111,0,2.20
8/3/15,2:42,2,7.381111111,0,2.70
8/3/15,3:12,3,7.582222222,0,3.20
8/3/15,3:42,3,6.572777778,32.2107,3.70
8/3/15,4:12,4,5.757222222,171.7904,4.20
8/3/15,4:42,4,5.45,837.4782,4.70
8/3/15,5:12,5,7.582222222,2920.4368,5.20
8/3/15,5:42,5,6.572777778,1191.7959,5.70
8/3/15,6:12,6,7.381111111,2662.7512,6.20
8/3/15,6:42,6,8.282222222,5497.2928,6.70
8/3/15,7:12,7,8.382222222,4294.76,7.20
8/3/15,7:42,7,9.275,4638.3408,7.70
8/3/15,8:12,8,9.275,4294.76,8.20
8/3/15,8:42,8,11.33388889,8589.52,8.70
8/3/15,9:12,9,12.59388889,8245.9392,9.20
8/3/15,9:42,9,11.91611111,5153.712,9.70
8/3/15,10:12,10,13.46111111,8245.9392,10.20
8/3/15,10:42,10,14.23,12368.9088,10.70
8/3/15,11:12,11,12.69,9620.2624,11.20
8/3/15,11:42,11,15.76,32983.7568,11.70
8/3/15,12:12,12,16.04611111,43978.3424,12.20
8/3/15,12:42,12,15.09111111,7558.7776,12.70
8/3/15,13:12,13,15.76,8245.9392,13.20
8/3/15,13:42,13,14.23,6184.4544,13.70
8/3/15,14:12,14,14.9,8589.52,14.20
8/3/15,14:42,14,15.56888889,5497.2928,14.70
8/3/15,15:12,15,17.95,5153.712,15.20
8/3/15,15:42,15,14.03777778,5153.712,15.70
8/3/15,16:12,16,13.65388889,3779.3888,16.20
8/3/15,16:42,16,15.28222222,7558.7776,16.70
8/3/15,17:12,17,14.13388889,3951.1792,17.20
8/3/15,17:42,17,15.855,4810.1312,17.70
8/3/15,18:12,18,13.84611111,3092.2272,18.20
8/3/15,18:42,18,12.88277778,3435.808,18.70
8/3/15,19:12,19,12.78722222,1889.6944,19.20
8/3/15,19:42,19,14.23,3435.808,19.70
8/3/15,20:12,20,13.65388889,3951.1792,20.20
8/3/15,20:42,20,12.30388889,1309.9018,20.70
8/3/15,21:12,21,10.74777778,569.0557,21.20
8/3/15,21:42,21,10.16111111,354.3177,21.70
8/3/15,22:12,22,9.571111111,139.5797,22.20
8/3/15,22:42,22,9.472222222,21.4738,22.70
8/3/15,23:12,23,9.472222222,0,23.20
8/3/15,23:42,23,9.472222222,0,23.70
8/4/15,0:12,0,9.275,0,0.20
8/4/15,0:42,0,8.977777778,0,0.70
8/4/15,1:12,1,8.977777778,0,1.20
8/4/15,1:42,1,9.077222222,0,1.70
8/4/15,2:12,2,9.176111111,0,2.20
8/4/15,2:42,2,9.077222222,0,2.70
8/4/15,3:12,3,9.176111111,0,3.20
8/4/15,3:42,3,8.977777778,10.7369,3.70
8/4/15,4:12,4,9.077222222,53.6845,4.20
8/4/15,4:42,4,9.176111111,139.5797,4.70
8/4/15,5:12,5,9.176111111,257.6856,5.20
8/4/15,5:42,5,8.878888889,526.1081,5.70
8/4/15,6:12,6,8.878888889,1148.8483,6.20
8/4/15,6:42,6,8.68,2147.38,6.70
8/4/15,7:12,7,8.68,1460.2184,7.20
8/4/15,7:42,7,9.275,4981.9216,7.70
8/4/15,8:12,8,9.472222222,5153.712,8.20
8/4/15,8:42,8,9.965,5497.2928,8.70
8/4/15,9:12,9,9.176111111,4122.9696,9.20
8/4/15,9:42,9,9.176111111,4466.5504,9.70
8/4/15,10:12,10,9.176111111,2319.1704,10.20
8/4/15,10:42,10,9.275,3607.5984,10.70
8/4/15,11:12,11,8.878888889,1717.904,11.20
8/4/15,11:42,11,9.275,3607.5984,11.70
8/4/15,12:12,12,9.372777778,2748.6464,12.20
8/4/15,12:42,12,9.176111111,2576.856,12.70
8/4/15,13:12,13,9.472222222,4466.5504,13.20
8/4/15,13:42,13,9.866111111,2920.4368,13.70
8/4/15,14:12,14,9.571111111,2319.1704,14.20
8/4/15,14:42,14,9.571111111,1717.904,14.70
8/4/15,15:12,15,9.372777778,1546.1136,15.20
8/4/15,15:42,15,8.977777778,966.321,15.70
8/4/15,16:12,16,9.176111111,2920.4368,16.20
8/4/15,16:42,16,9.077222222,2748.6464,16.70
8/4/15,17:12,17,9.472222222,2576.856,17.20
8/4/15,17:42,17,9.472222222,2576.856,17.70
8/4/15,18:12,18,9.077222222,1374.3232,18.20
8/4/15,18:42,18,8.778888889,816.0044,18.70
8/4/15,19:12,19,8.778888889,461.6867,19.20
8/4/15,19:42,19,8.778888889,472.4236,19.70
8/4/15,20:12,20,8.778888889,236.2118,20.20
8/4/15,20:42,20,8.581111111,107.369,20.70
8/4/15,21:12,21,8.68,204.0011,21.20
8/4/15,21:42,21,8.68,118.1059,21.70
8/4/15,22:12,22,8.581111111,21.4738,22.20
8/4/15,22:42,22,8.581111111,0,22.70
8/4/15,23:12,23,8.382222222,0,23.20
8/4/15,23:42,23,8.581111111,0,23.70
8/5/15,0:12,0,8.581111111,0,0.20
8/5/15,0:42,0,8.481111111,0,0.70
8/5/15,1:12,1,8.581111111,0,1.20
8/5/15,1:42,1,8.282222222,0,1.70
8/5/15,2:12,2,8.182222222,0,2.20
8/5/15,2:42,2,8.182222222,0,2.70
8/5/15,3:12,3,8.282222222,0,3.20
8/5/15,3:42,3,8.382222222,0,3.70
8/5/15,4:12,4,8.282222222,0,4.20
8/5/15,4:42,4,8.182222222,21.4738,4.70
8/5/15,5:12,5,8.082222222,85.8952,5.20
8/5/15,5:42,5,8.182222222,182.5273,5.70
8/5/15,6:12,6,8.182222222,289.8963,6.20
8/5/15,6:42,6,8.182222222,418.7391,6.70
8/5/15,7:12,7,8.481111111,697.8985,7.20
8/5/15,7:42,7,8.481111111,794.5306,7.70
8/5/15,8:12,8,8.382222222,1127.3745,8.20
8/5/15,8:42,8,8.382222222,1632.0088,8.70
8/5/15,9:12,9,8.581111111,1374.3232,9.20
8/5/15,9:42,9,8.481111111,1041.4793,9.70
8/5/15,10:12,10,8.68,1374.3232,10.20
8/5/15,10:42,10,8.68,1374.3232,10.70
8/5/15,11:12,11,8.778888889,1717.904,11.20
8/5/15,11:42,11,8.778888889,2233.2752,11.70
8/5/15,12:12,12,8.68,1632.0088,12.20
8/5/15,12:42,12,8.481111111,1632.0088,12.70
8/5/15,13:12,13,8.382222222,1460.2184,13.20
8/5/15,13:42,13,8.778888889,2920.4368,13.70
8/5/15,14:12,14,8.481111111,1803.7992,14.20
8/5/15,14:42,14,8.481111111,1889.6944,14.70
8/5/15,15:12,15,8.282222222,1288.428,15.20
8/5/15,15:42,15,8.282222222,923.3734,15.70
8/5/15,16:12,16,8.382222222,762.3199,16.20
8/5/15,16:42,16,8.382222222,1041.4793,16.70
8/5/15,17:12,17,8.182222222,1062.9531,17.20
8/5/15,17:42,17,8.581111111,912.6365,17.70
8/5/15,18:12,18,7.982777778,1234.7435,18.20
8/5/15,18:42,18,8.082222222,1084.4269,18.70
8/5/15,19:12,19,7.782222222,762.3199,19.20
8/5/15,19:42,19,7.481111111,440.2129,19.70
8/5/15,20:12,20,7.381111111,397.2653,20.20
8/5/15,20:42,20,7.28,257.6856,20.70
8/5/15,21:12,21,7.178888889,42.9476,21.20
8/5/15,21:42,21,7.178888889,10.7369,21.70
8/5/15,22:12,22,7.28,0,22.20
8/5/15,22:42,22,7.178888889,0,22.70
8/5/15,23:12,23,7.078888889,0,23.20
8/5/15,23:42,23,7.078888889,0,23.70
8/6/15,0:12,0,7.078888889,0,0.20
8/6/15,0:42,0,7.078888889,0,0.70
8/6/15,1:12,1,6.977777778,0,1.20
8/6/15,1:42,1,7.078888889,0,1.70
8/6/15,2:12,2,7.178888889,0,2.20
8/6/15,2:42,2,7.078888889,0,2.70
8/6/15,3:12,3,7.078888889,0,3.20
8/6/15,3:42,3,7.078888889,0,3.70
8/6/15,4:12,4,7.178888889,0,4.20
8/6/15,4:42,4,7.178888889,85.8952,4.70
8/6/15,5:12,5,7.078888889,440.2129,5.20
8/6/15,5:42,5,7.178888889,128.8428,5.70
8/6/15,6:12,6,7.28,891.1627,6.20
8/6/15,6:42,6,7.582222222,1288.428,6.70
8/6/15,7:12,7,7.682222222,1889.6944,7.20
8/6/15,7:42,7,8.282222222,4981.9216,7.70
8/6/15,8:12,8,8.481111111,3264.0176,8.20
8/6/15,8:42,8,8.977777778,5153.712,8.70
8/6/15,9:12,9,10.65111111,8589.52,9.20
8/6/15,9:42,9,11.13888889,7558.7776,9.70
8/6/15,10:12,10,12.59388889,13056.0704,10.20
8/6/15,10:42,10,11.91611111,6184.4544,10.70
8/6/15,11:12,11,11.13888889,6528.0352,11.20
8/6/15,11:42,11,10.16111111,5497.2928,11.70
8/6/15,12:12,12,11.13888889,6528.0352,12.20
8/6/15,12:42,12,11.81888889,9620.2624,12.70
8/6/15,13:12,13,9.866111111,4810.1312,13.20
8/6/15,13:42,13,9.372777778,4122.9696,13.70
8/6/15,14:12,14,9.668888889,3951.1792,14.20
8/6/15,14:42,14,10.06277778,7215.1968,14.70
8/6/15,15:12,15,9.668888889,4294.76,15.20
8/6/15,15:42,15,9.372777778,3951.1792,15.70
8/6/15,16:12,16,10.06277778,6184.4544,16.20
8/6/15,16:42,16,9.372777778,3779.3888,16.70
8/6/15,17:12,17,8.977777778,2490.9608,17.20
8/6/15,17:42,17,8.878888889,2233.2752,17.70
8/6/15,18:12,18,8.878888889,1889.6944,18.20
8/6/15,18:42,18,8.581111111,569.0557,18.70
8/6/15,19:12,19,8.581111111,1116.6376,19.20
8/6/15,19:42,19,8.481111111,1374.3232,19.70
8/6/15,20:12,20,8.282222222,740.8461,20.20
8/6/15,20:42,20,8.282222222,408.0022,20.70
8/6/15,21:12,21,8.082222222,311.3701,21.20
8/6/15,21:42,21,7.982777778,171.7904,21.70
8/6/15,22:12,22,7.882222222,10.7369,22.20
8/6/15,22:42,22,7.782222222,0,22.70
8/6/15,23:12,23,7.682222222,0,23.20
8/6/15,23:42,23,7.682222222,0,23.70
8/7/15,0:12,0,7.782222222,0,0.20
8/7/15,0:42,0,7.782222222,0,0.70
8/7/15,1:12,1,7.682222222,0,1.20
8/7/15,1:42,1,7.682222222,0,1.70
8/7/15,2:12,2,7.882222222,0,2.20
8/7/15,2:42,2,7.782222222,0,2.70
8/7/15,3:12,3,7.782222222,0,3.20
8/7/15,3:42,3,7.682222222,0,3.70
8/7/15,4:12,4,7.682222222,10.7369,4.20
8/7/15,4:42,4,7.782222222,128.8428,4.70
8/7/15,5:12,5,7.782222222,193.2642,5.20
8/7/15,5:42,5,7.882222222,547.5819,5.70
8/7/15,6:12,6,8.082222222,923.3734,6.20
8/7/15,6:42,6,8.382222222,1256.2173,6.70
8/7/15,7:12,7,8.778888889,1975.5896,7.20
8/7/15,7:42,7,9.275,2748.6464,7.70
8/7/15,8:12,8,10.55277778,4810.1312,8.20
8/7/15,8:42,8,11.72222222,7558.7776,8.70
8/7/15,9:12,9,10.16111111,5153.712,9.20
8/7/15,9:42,9,10.55277778,4810.1312,9.70
8/7/15,10:12,10,11.13888889,4638.3408,10.20
8/7/15,10:42,10,10.65111111,5153.712,10.70
8/7/15,11:12,11,10.55277778,4638.3408,11.20
8/7/15,11:42,11,12.11,10651.0048,11.70
8/7/15,12:12,12,12.01277778,7558.7776,12.20
8/7/15,12:42,12,13.84611111,13743.232,12.70
8/7/15,13:12,13,16.61777778,13743.232,13.20
8/7/15,13:42,13,16.61777778,6528.0352,13.70
8/7/15,14:12,14,18.90111111,8245.9392,14.20
8/7/15,14:42,14,18.80611111,7215.1968,14.70
8/7/15,15:12,15,23.67722222,9276.6816,15.20
8/7/15,15:42,15,15.18722222,9276.6816,15.70
8/7/15,16:12,16,16.33222222,10994.5856,16.20
8/7/15,16:42,16,16.42722222,10307.424,16.70
8/7/15,17:12,17,10.35722222,3779.3888,17.20
8/7/15,17:42,17,9.965,2920.4368,17.70
8/7/15,18:12,18,10.55277778,3779.3888,18.20
8/7/15,18:42,18,10.16111111,2147.38,18.70
8/7/15,19:12,19,10.16111111,3435.808,19.20
8/7/15,19:42,19,9.668888889,1803.7992,19.70
8/7/15,20:12,20,9.571111111,1374.3232,20.20
8/7/15,20:42,20,9.176111111,461.6867,20.70
8/7/15,21:12,21,9.077222222,193.2642,21.20
8/7/15,21:42,21,8.878888889,42.9476,21.70
8/7/15,22:12,22,8.481111111,10.7369,22.20
8/7/15,22:42,22,8.382222222,0,22.70
8/7/15,23:12,23,8.182222222,0,23.20
8/7/15,23:42,23,8.382222222,0,23.70
8/8/15,0:12,0,8.382222222,0,0.20
8/8/15,0:42,0,8.282222222,0,0.70
8/8/15,1:12,1,8.182222222,0,1.20
8/8/15,1:42,1,7.982777778,0,1.70
8/8/15,2:12,2,7.882222222,0,2.20
8/8/15,2:42,2,7.381111111,0,2.70
8/8/15,3:12,3,7.28,0,3.20
