year,generation,spsum,year_gen,site,trap,setdate,coldate,daysout,fract_count_bg,fract_count_sm,bgch,smch,bgch_tot,smch_tot,set
2011,25,Overwintering,2011_Overwintering,6,2,2011-05-26,2011-06-07,12,1,1,9,20,9,20,3
2011,25,Overwintering,2011_Overwintering,1,1,2011-06-07,2011-06-16,9,1,1,5,0,5,0,1
2011,25,Overwintering,2011_Overwintering,1,2,2011-06-07,2011-06-16,9,1,1,1,0,1,0,2
2011,25,Overwintering,2011_Overwintering,2,1,2011-06-07,2011-06-16,9,1,1,6,0,6,0,3
2011,25,Overwintering,2011_Overwintering,2,2,2011-06-07,2011-06-16,9,1,1,4,0,4,0,1
2011,25,Overwintering,2011_Overwintering,3,1,2011-06-07,2011-06-16,9,1,1,2,0,2,0,2
2011,25,Overwintering,2011_Overwintering,3,2,2011-06-07,2011-06-16,9,1,1,1,1,1,1,3
2011,25,Overwintering,2011_Overwintering,4,1,2011-06-07,2011-06-16,9,1,1,5,0,5,0,1
2011,25,Overwintering,2011_Overwintering,4,2,2011-06-07,2011-06-16,9,1,1,2,2,2,2,2
2011,25,Overwintering,2011_Overwintering,5,1,2011-06-07,2011-06-16,9,1,1,9,16,9,16,3
2011,25,Overwintering,2011_Overwintering,5,2,2011-06-07,2011-06-16,9,1,1,3,15,3,15,1
2011,25,Overwintering,2011_Overwintering,6,1,2011-06-07,2011-06-16,9,1,1,17,54,17,54,2
2011,25,Overwintering,2011_Overwintering,6,2,2011-06-07,2011-06-16,9,1,1,1,10,1,10,3
2011,25,Overwintering,2011_Overwintering,1,1,2011-06-16,2011-07-05,19,1,1,16,0,16,0,1
2011,25,Overwintering,2011_Overwintering,1,2,2011-06-16,2011-07-05,19,1,1,6,1,6,1,2
2011,25,Overwintering,2011_Overwintering,2,1,2011-06-16,2011-07-05,19,1,1,8,0,8,0,3
2011,25,Overwintering,2011_Overwintering,2,2,2011-06-16,2011-07-05,19,1,1,9,0,9,0,1
2011,25,Overwintering,2011_Overwintering,3,1,2011-06-16,2011-07-05,19,1,1,3,2,3,2,2
2011,25,Overwintering,2011_Overwintering,3,2,2011-06-16,2011-07-05,19,1,1,3,3,3,3,3
2011,25,Overwintering,2011_Overwintering,4,1,2011-06-16,2011-07-05,19,1,1,1,0,1,0,1
2011,25,Overwintering,2011_Overwintering,4,2,2011-06-16,2011-07-05,19,1,1,8,7,8,7,2
2011,25,Overwintering,2011_Overwintering,5,1,2011-06-16,2011-07-05,19,1,1,12,15,12,15,3
2011,25,Overwintering,2011_Overwintering,5,2,2011-06-16,2011-07-05,19,1,1,25,24,25,24,1
2011,25,Overwintering,2011_Overwintering,6,1,2011-06-16,2011-07-05,19,1,1,28,5,28,5,2
2011,25,Overwintering,2011_Overwintering,6,2,2011-06-16,2011-07-05,19,1,1,10,5,10,5,3
2011,26,Summer,2011_Summer,1,1,2011-07-05,2011-07-21,16,1,1,1,0,1,0,1
2011,26,Summer,2011_Summer,1,2,2011-07-05,2011-07-21,16,1,1,NA,NA,NA,NA,2
2011,26,Summer,2011_Summer,2,1,2011-07-05,2011-07-21,16,1,1,2,1,2,1,1
2011,26,Summer,2011_Summer,2,2,2011-07-05,2011-07-21,16,1,1,2,1,2,1,2
2011,26,Summer,2011_Summer,3,1,2011-07-05,2011-07-21,16,1,1,3,0,3,0,1
2011,26,Summer,2011_Summer,3,2,2011-07-05,2011-07-21,16,1,1,2,1,2,1,2
2011,26,Summer,2011_Summer,4,1,2011-07-05,2011-07-21,16,1,1,0,1,0,1,1
2011,26,Summer,2011_Summer,4,2,2011-07-05,2011-07-21,16,1,1,7,14,7,14,2
2011,26,Summer,2011_Summer,5,1,2011-07-05,2011-07-21,16,1,1,0,1,0,1,1
2011,26,Summer,2011_Summer,5,2,2011-07-05,2011-07-21,16,1,1,0,11,0,11,2
2011,26,Summer,2011_Summer,6,1,2011-07-05,2011-07-21,16,1,1,NA,NA,NA,NA,1
2011,26,Summer,2011_Summer,6,2,2011-07-05,2011-07-21,16,1,1,0,1,0,1,2
2011,26,Summer,2011_Summer,1,1,2011-07-21,2011-08-03,13,1,1,0,0,0,0,1
2011,26,Summer,2011_Summer,1,2,2011-07-21,2011-08-03,13,1,1,0,0,0,0,2
2011,26,Summer,2011_Summer,2,1,2011-07-21,2011-08-03,13,1,1,0,0,0,0,1
2011,26,Summer,2011_Summer,2,2,2011-07-21,2011-08-03,13,1,1,0,0,0,0,2
2011,26,Summer,2011_Summer,3,1,2011-07-21,2011-08-03,13,1,1,0,0,0,0,1
2011,26,Summer,2011_Summer,3,2,2011-07-21,2011-08-03,13,1,1,0,0,0,0,2
2011,26,Summer,2011_Summer,4,1,2011-07-21,2011-08-03,13,1,1,0,0,0,0,1
2011,26,Summer,2011_Summer,4,2,2011-07-21,2011-08-03,13,1,1,0,0,0,0,2
2011,26,Summer,2011_Summer,5,1,2011-07-21,2011-08-03,13,1,1,0,0,0,0,1
2011,26,Summer,2011_Summer,5,2,2011-07-21,2011-08-03,13,1,1,0,0,0,0,2
2011,26,Summer,2011_Summer,6,1,2011-07-21,2011-08-03,13,1,1,0,0,0,0,1
2011,26,Summer,2011_Summer,6,2,2011-07-21,2011-08-03,13,1,1,0,0,0,0,2
2012,27,Overwintering,2012_Overwintering,1,1,2012-05-29,2012-06-10,12,1,1,6,14,6,14,1
2012,27,Overwintering,2012_Overwintering,1,2,2012-05-29,2012-06-10,12,1,1,51,17,51,17,2
2012,27,Overwintering,2012_Overwintering,2,1,2012-05-29,2012-06-10,12,1,1,2,2,2,2,3
2012,27,Overwintering,2012_Overwintering,2,2,2012-05-29,2012-06-10,12,1,1,13,3,13,3,1
2012,27,Overwintering,2012_Overwintering,3,1,2012-05-29,2012-06-10,12,1,1,1,3,1,3,2
2012,27,Overwintering,2012_Overwintering,3,2,2012-05-29,2012-06-10,12,1,1,3,2,3,2,3
2012,27,Overwintering,2012_Overwintering,4,1,2012-05-29,2012-06-10,12,1,1,4,4,4,4,1
2012,27,Overwintering,2012_Overwintering,4,2,2012-05-29,2012-06-10,12,1,1,87,64,87,64,2
2012,27,Overwintering,2012_Overwintering,5,1,2012-05-29,2012-06-10,12,1,1,11,8,11,8,3
2012,27,Overwintering,2012_Overwintering,5,2,2012-05-29,2012-06-10,12,1,1,0,2,0,2,1
2012,27,Overwintering,2012_Overwintering,6,1,2012-05-29,2012-06-10,12,1,1,2,3,2,3,2
2012,27,Overwintering,2012_Overwintering,6,2,2012-05-29,2012-06-10,12,1,1,0,7,0,7,3
2012,27,Overwintering,2012_Overwintering,1,1,2012-06-10,2012-06-23,13,1,1,4,2,4,2,1
2012,27,Overwintering,2012_Overwintering,1,2,2012-06-10,2012-06-23,13,1,1,4,2,4,2,2
2012,27,Overwintering,2012_Overwintering,2,1,2012-06-10,2012-06-23,13,1,1,2,10,2,10,3
2012,27,Overwintering,2012_Overwintering,2,2,2012-06-10,2012-06-23,13,1,1,1,0,1,0,1
2012,27,Overwintering,2012_Overwintering,3,1,2012-06-10,2012-06-23,13,1,1,1,4,1,4,2
2012,27,Overwintering,2012_Overwintering,3,2,2012-06-10,2012-06-23,13,1,1,3,4,3,4,3
2012,27,Overwintering,2012_Overwintering,4,1,2012-06-10,2012-06-23,13,1,1,18,9,18,9,1
2012,27,Overwintering,2012_Overwintering,4,2,2012-06-10,2012-06-23,13,1,1,10,7,10,7,2
2012,27,Overwintering,2012_Overwintering,5,1,2012-06-10,2012-06-23,13,1,1,3,5,3,5,3
2012,27,Overwintering,2012_Overwintering,5,2,2012-06-10,2012-06-23,13,1,1,1,2,1,2,1
2012,27,Overwintering,2012_Overwintering,6,1,2012-06-10,2012-06-23,13,1,1,0,0,0,0,2
2012,27,Overwintering,2012_Overwintering,6,2,2012-06-10,2012-06-23,13,1,1,0,1,0,1,3
2012,27,Overwintering,2012_Overwintering,1,1,2012-06-23,2012-07-08,15,1,1,0,3,0,3,1
2012,27,Overwintering,2012_Overwintering,1,2,2012-06-23,2012-07-08,15,1,1,0,1,0,1,2
2012,27,Overwintering,2012_Overwintering,2,1,2012-06-23,2012-07-08,15,1,1,0,10,0,10,3
2012,27,Overwintering,2012_Overwintering,2,2,2012-06-23,2012-07-08,15,1,1,0,3,0,3,1
2012,27,Overwintering,2012_Overwintering,3,1,2012-06-23,2012-07-08,15,1,1,0,2,0,2,2
2012,27,Overwintering,2012_Overwintering,3,2,2012-06-23,2012-07-08,15,1,1,0,3,0,3,3
2012,27,Overwintering,2012_Overwintering,4,1,2012-06-23,2012-07-08,15,1,1,0,20,0,20,1
2012,27,Overwintering,2012_Overwintering,4,2,2012-06-23,2012-07-08,15,1,1,0,28,0,28,2
2012,27,Overwintering,2012_Overwintering,5,1,2012-06-23,2012-07-08,15,1,1,1,4,1,4,3
2012,27,Overwintering,2012_Overwintering,5,2,2012-06-23,2012-07-08,15,1,1,0,2,0,2,1
2012,27,Overwintering,2012_Overwintering,6,1,2012-06-23,2012-07-08,15,1,1,0,4,0,4,2
2012,27,Overwintering,2012_Overwintering,6,2,2012-06-23,2012-07-08,15,1,1,0,0,0,0,3
2012,28,Summer,2012_Summer,1,1,2012-07-08,2012-07-28,20,1,1,0,131,0,131,1
2012,28,Summer,2012_Summer,1,2,2012-07-08,2012-07-28,20,1,1,0,118,0,118,1
2012,28,Summer,2012_Summer,2,1,2012-07-08,2012-07-28,20,1,1,0,2,0,2,1
2012,28,Summer,2012_Summer,2,2,2012-07-08,2012-07-28,20,1,1,0,10,0,10,1
2012,28,Summer,2012_Summer,3,1,2012-07-08,2012-07-28,20,1,1,0,6,0,6,1
2012,28,Summer,2012_Summer,3,2,2012-07-08,2012-07-28,20,1,1,0,1,0,1,1
2012,28,Summer,2012_Summer,4,1,2012-07-08,2012-07-28,20,1,1,0,6,0,6,1
2012,28,Summer,2012_Summer,4,2,2012-07-08,2012-07-28,20,1,1,0,6,0,6,1
2012,28,Summer,2012_Summer,5,1,2012-07-08,2012-07-28,20,1,1,0,2,0,2,1
2012,28,Summer,2012_Summer,5,2,2012-07-08,2012-07-28,20,1,1,NA,NA,NA,NA,1
2012,28,Summer,2012_Summer,6,1,2012-07-08,2012-07-28,20,1,1,0,51,0,51,1
2012,28,Summer,2012_Summer,6,2,2012-07-08,2012-07-28,20,1,1,0,15,0,15,1
2013,29,Overwintering,2013_Overwintering,1,1,2013-06-07,2013-06-21,14,1,1,1,9,1,9,1
2013,29,Overwintering,2013_Overwintering,1,2,2013-06-07,2013-06-21,14,1,1,3,9,3,9,2
2013,29,Overwintering,2013_Overwintering,2,1,2013-06-07,2013-06-21,14,1,1,10,15,10,15,1
2013,29,Overwintering,2013_Overwintering,2,2,2013-06-07,2013-06-21,14,1,1,1,2,1,2,2
2013,29,Overwintering,2013_Overwintering,3,1,2013-06-07,2013-06-21,14,1,1,5,10,5,10,1
2013,29,Overwintering,2013_Overwintering,3,2,2013-06-07,2013-06-21,14,1,1,6,3,6,3,2
2013,29,Overwintering,2013_Overwintering,4,1,2013-06-07,2013-06-21,14,1,1,9,1,9,1,1
2013,29,Overwintering,2013_Overwintering,4,2,2013-06-07,2013-06-21,14,1,1,16,16,16,16,2
2013,29,Overwintering,2013_Overwintering,5,1,2013-06-07,2013-06-21,14,1,1,6,2,6,2,1
2013,29,Overwintering,2013_Overwintering,5,2,2013-06-07,2013-06-21,14,1,1,11,25,11,25,2
2013,29,Overwintering,2013_Overwintering,6,1,2013-06-07,2013-06-21,14,1,1,1,9,1,9,1
2013,29,Overwintering,2013_Overwintering,6,2,2013-06-07,2013-06-21,14,1,1,3,6,3,6,2
2013,29,Overwintering,2013_Overwintering,1,1,2013-06-21,2013-07-03,12,1,1,0,1,0,1,1
2013,29,Overwintering,2013_Overwintering,1,2,2013-06-21,2013-07-03,12,1,1,2,2,2,2,2
2013,29,Overwintering,2013_Overwintering,2,1,2013-06-21,2013-07-03,12,1,1,0,5,0,5,1
2013,29,Overwintering,2013_Overwintering,2,2,2013-06-21,2013-07-03,12,1,1,1,6,1,6,2
2013,29,Overwintering,2013_Overwintering,3,1,2013-06-21,2013-07-03,12,1,1,2,1,2,1,1
2013,29,Overwintering,2013_Overwintering,3,2,2013-06-21,2013-07-03,12,1,1,4,0,4,0,2
2013,29,Overwintering,2013_Overwintering,4,1,2013-06-21,2013-07-03,12,1,1,3,10,3,10,1
2013,29,Overwintering,2013_Overwintering,4,2,2013-06-21,2013-07-03,12,1,1,2,10,2,10,2
2013,29,Overwintering,2013_Overwintering,5,1,2013-06-21,2013-07-03,12,1,1,1,2,1,2,1
2013,29,Overwintering,2013_Overwintering,5,2,2013-06-21,2013-07-03,12,1,1,0,9,0,9,2
2013,29,Overwintering,2013_Overwintering,6,1,2013-06-21,2013-07-03,12,1,1,3,6,3,6,1
2013,29,Overwintering,2013_Overwintering,6,2,2013-06-21,2013-07-03,12,1,1,0,5,0,5,2
2013,30,Summer,2013_Summer,1,1,2013-07-03,2013-07-18,15,1,1,0,2,0,2,1
2013,30,Summer,2013_Summer,1,2,2013-07-03,2013-07-18,15,1,1,0,4,0,4,2
2013,30,Summer,2013_Summer,2,1,2013-07-03,2013-07-18,15,1,1,0,3,0,3,3
2013,30,Summer,2013_Summer,2,2,2013-07-03,2013-07-18,15,1,1,NA,NA,NA,NA,4
2013,30,Summer,2013_Summer,3,1,2013-07-03,2013-07-18,15,1,1,4,20,4,20,1
2013,30,Summer,2013_Summer,3,2,2013-07-03,2013-07-18,15,1,1,1,6,1,6,2
2013,30,Summer,2013_Summer,4,1,2013-07-03,2013-07-18,15,1,1,0,41,0,41,3
2013,30,Summer,2013_Summer,4,2,2013-07-03,2013-07-18,15,1,1,0,1,0,1,4
2013,30,Summer,2013_Summer,5,1,2013-07-03,2013-07-18,15,1,1,0,7,0,7,1
2013,30,Summer,2013_Summer,5,2,2013-07-03,2013-07-18,15,1,1,NA,NA,NA,NA,2
2013,30,Summer,2013_Summer,6,1,2013-07-03,2013-07-18,15,1,1,0,14,0,14,3
2013,30,Summer,2013_Summer,6,2,2013-07-03,2013-07-18,15,1,1,0,14,0,14,4
2013,30,Summer,2013_Summer,1,1,2013-07-18,2013-07-25,7,1,1,0,237,0,237,1
2013,30,Summer,2013_Summer,1,2,2013-07-18,2013-07-25,7,1,1,0,132,0,132,2
2013,30,Summer,2013_Summer,2,1,2013-07-18,2013-07-25,7,1,1,0,341,0,341,3
2013,30,Summer,2013_Summer,2,2,2013-07-18,2013-07-25,7,1,1,0,26,0,26,4
2013,30,Summer,2013_Summer,3,1,2013-07-18,2013-07-25,7,1,1,0,355,0,355,1
2013,30,Summer,2013_Summer,3,2,2013-07-18,2013-07-25,7,1,1,NA,NA,NA,NA,2
2013,30,Summer,2013_Summer,4,1,2013-07-18,2013-07-25,7,1,1,0,3,0,3,3
2013,30,Summer,2013_Summer,4,2,2013-07-18,2013-07-25,7,1,1,0,12,0,12,4
2013,30,Summer,2013_Summer,5,1,2013-07-18,2013-07-25,7,1,1,0,179,0,179,1
2013,30,Summer,2013_Summer,5,2,2013-07-18,2013-07-25,7,1,1,0,793,0,793,2
2013,30,Summer,2013_Summer,6,1,2013-07-18,2013-07-25,7,1,1,0,120,0,120,3
2013,30,Summer,2013_Summer,6,2,2013-07-18,2013-07-25,7,1,1,0,136,0,136,4
2013,30,Summer,2013_Summer,1,1,2013-07-25,2013-08-02,8,1,1,0,341,0,341,1
2013,30,Summer,2013_Summer,1,2,2013-07-25,2013-08-02,8,1,1,0,497,0,497,2
2013,30,Summer,2013_Summer,2,1,2013-07-25,2013-08-02,8,1,1,0,34,0,34,3
2013,30,Summer,2013_Summer,2,2,2013-07-25,2013-08-02,8,1,1,NA,NA,NA,NA,4
2013,30,Summer,2013_Summer,3,1,2013-07-25,2013-08-02,8,1,1,0,7,0,7,1
2013,30,Summer,2013_Summer,3,2,2013-07-25,2013-08-02,8,1,1,0,24,0,24,2
2013,30,Summer,2013_Summer,4,1,2013-07-25,2013-08-02,8,1,1,0,11,0,11,3
2013,30,Summer,2013_Summer,4,2,2013-07-25,2013-08-02,8,1,1,0,16,0,16,4
2013,30,Summer,2013_Summer,5,1,2013-07-25,2013-08-02,8,1,1,0,17,0,17,1
2013,30,Summer,2013_Summer,5,2,2013-07-25,2013-08-02,8,1,1,0,168,0,168,2
2013,30,Summer,2013_Summer,6,1,2013-07-25,2013-08-02,8,1,1,0,59,0,59,3
2013,30,Summer,2013_Summer,6,2,2013-07-25,2013-08-02,8,1,1,0,31,0,31,4
2013,30,Summer,2013_Summer,1,1,2013-08-02,2013-08-16,14,1,1,0,85,0,85,1
2013,30,Summer,2013_Summer,1,2,2013-08-02,2013-08-16,14,1,1,0,40,0,40,2
2013,30,Summer,2013_Summer,2,1,2013-08-02,2013-08-16,14,1,1,0,13,0,13,3
2013,30,Summer,2013_Summer,2,2,2013-08-02,2013-08-16,14,1,1,0,14,0,14,4
2013,30,Summer,2013_Summer,3,1,2013-08-02,2013-08-16,14,1,1,0,34,0,34,1
2013,30,Summer,2013_Summer,3,2,2013-08-02,2013-08-16,14,1,1,0,14,0,14,2
2013,30,Summer,2013_Summer,4,1,2013-08-02,2013-08-16,14,1,1,NA,NA,NA,NA,3
2013,30,Summer,2013_Summer,4,2,2013-08-02,2013-08-16,14,1,1,NA,NA,NA,NA,4
2013,30,Summer,2013_Summer,5,1,2013-08-02,2013-08-16,14,1,1,0,23,0,23,1
2013,30,Summer,2013_Summer,5,2,2013-08-02,2013-08-16,14,1,1,NA,NA,NA,NA,2
2013,30,Summer,2013_Summer,6,1,2013-08-02,2013-08-16,14,1,1,NA,NA,NA,NA,3
2013,30,Summer,2013_Summer,6,2,2013-08-02,2013-08-16,14,1,1,0,35,0,35,4
2014,31,Overwintering,2014_Overwintering,1,1,2014-06-03,2014-06-08,5,1,1,12,1913,12,1913,1
2014,31,Overwintering,2014_Overwintering,1,2,2014-06-03,2014-06-08,5,1,1,4,1410,4,1410,2
2014,31,Overwintering,2014_Overwintering,2,1,2014-06-03,2014-06-08,5,1,1,42,1795,42,1795,3
2014,31,Overwintering,2014_Overwintering,2,2,2014-06-03,2014-06-08,5,1,1,8,1665,8,1665,4
2014,31,Overwintering,2014_Overwintering,3,1,2014-06-03,2014-06-08,5,1,1,5,1451,5,1451,1
2014,31,Overwintering,2014_Overwintering,4,1,2014-06-03,2014-06-10,7,1,1,0,158,0,158,2
2014,31,Overwintering,2014_Overwintering,4,2,2014-06-03,2014-06-10,7,1,1,10,1754,10,1754,3
2014,31,Overwintering,2014_Overwintering,5,1,2014-06-03,2014-06-10,7,1,1,8,2921,8,2921,4
2014,31,Overwintering,2014_Overwintering,5,2,2014-06-03,2014-06-10,7,1,1,8,2080,8,2080,1
2014,31,Overwintering,2014_Overwintering,6,1,2014-06-03,2014-06-08,5,1,1,85,583,85,583,2
2014,31,Overwintering,2014_Overwintering,6,2,2014-06-03,2014-06-08,5,1,1,105,1083,105,1083,3
2014,31,Overwintering,2014_Overwintering,1,1,2014-06-08,2014-06-17,9,1,1,3,283,3,283,4
2014,31,Overwintering,2014_Overwintering,1,2,2014-06-08,2014-06-17,9,1,1,0,186,0,186,1
2014,31,Overwintering,2014_Overwintering,2,1,2014-06-08,2014-06-17,9,1,1,5,366,5,366,2
2014,31,Overwintering,2014_Overwintering,2,2,2014-06-08,2014-06-17,9,1,1,0,313,0,313,3
2014,31,Overwintering,2014_Overwintering,6,1,2014-06-08,2014-06-17,9,1,1,5,601,5,601,4
2014,31,Overwintering,2014_Overwintering,6,2,2014-06-08,2014-06-17,9,1,1,6,241,6,241,1
2014,31,Overwintering,2014_Overwintering,3,1,2014-06-10,2014-06-17,7,1,1,0,24,0,24,2
2014,31,Overwintering,2014_Overwintering,3,2,2014-06-10,2014-06-17,7,1,1,0,28,0,28,3
2014,31,Overwintering,2014_Overwintering,4,1,2014-06-10,2014-06-17,7,1,1,1,143,1,143,4
2014,31,Overwintering,2014_Overwintering,4,2,2014-06-10,2014-06-17,7,1,1,13,275,13,275,1
2014,31,Overwintering,2014_Overwintering,5,1,2014-06-10,2014-06-17,7,1,1,7,812,7,812,2
2014,31,Overwintering,2014_Overwintering,5,2,2014-06-10,2014-06-17,7,1,1,2,464,2,464,3
2014,31,Overwintering,2014_Overwintering,1,1,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,4
2014,31,Overwintering,2014_Overwintering,1,2,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,1
2014,31,Overwintering,2014_Overwintering,2,1,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,2
2014,31,Overwintering,2014_Overwintering,2,2,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,3
2014,31,Overwintering,2014_Overwintering,3,1,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,4
2014,31,Overwintering,2014_Overwintering,3,2,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,1
2014,31,Overwintering,2014_Overwintering,4,1,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,2
2014,31,Overwintering,2014_Overwintering,4,2,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,3
2014,31,Overwintering,2014_Overwintering,5,1,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,4
2014,31,Overwintering,2014_Overwintering,5,2,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,1
2014,31,Overwintering,2014_Overwintering,6,1,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,2
2014,31,Overwintering,2014_Overwintering,6,2,2014-06-17,2014-06-26,9,1,1,NA,NA,NA,NA,3
2014,31,Overwintering,2014_Overwintering,1,1,2014-06-26,2014-07-07,11,1,1,NA,NA,NA,NA,4
2014,31,Overwintering,2014_Overwintering,1,2,2014-06-26,2014-07-07,11,1,1,NA,NA,NA,NA,1
2014,31,Overwintering,2014_Overwintering,2,1,2014-06-26,2014-07-07,11,1,1,NA,NA,NA,NA,2
2014,31,Overwintering,2014_Overwintering,2,2,2014-06-26,2014-07-07,11,1,1,NA,NA,NA,NA,3
2014,31,Overwintering,2014_Overwintering,4,1,2014-06-26,2014-07-07,11,1,1,NA,NA,NA,NA,4
2014,31,Overwintering,2014_Overwintering,4,2,2014-06-26,2014-07-07,11,1,1,NA,NA,NA,NA,1
2014,31,Overwintering,2014_Overwintering,5,1,2014-06-26,2014-07-07,11,1,1,NA,NA,NA,NA,2
2014,31,Overwintering,2014_Overwintering,5,2,2014-06-26,2014-07-07,11,1,1,NA,NA,NA,NA,3
2014,31,Overwintering,2014_Overwintering,6,1,2014-06-26,2014-07-07,11,1,1,NA,NA,NA,NA,4
2014,31,Overwintering,2014_Overwintering,6,2,2014-06-26,2014-07-07,11,1,1,NA,NA,NA,NA,1
2014,32,Summer,2014_Summer,1,1,2014-07-07,2014-07-18,11,1,1,0,2,0,2,1
2014,32,Summer,2014_Summer,1,2,2014-07-07,2014-07-18,11,1,1,NA,NA,NA,NA,2
2014,32,Summer,2014_Summer,2,1,2014-07-07,2014-07-18,11,1,1,0,35,0,35,3
2014,32,Summer,2014_Summer,2,2,2014-07-07,2014-07-18,11,1,1,0,83,0,83,4
2014,32,Summer,2014_Summer,3,1,2014-07-07,2014-07-18,11,1,1,0,384,0,384,5
2014,32,Summer,2014_Summer,3,2,2014-07-07,2014-07-18,11,1,1,0,194,0,194,1
2014,32,Summer,2014_Summer,4,1,2014-07-07,2014-07-18,11,1,1,0,40,0,40,2
2014,32,Summer,2014_Summer,4,2,2014-07-07,2014-07-18,11,1,1,0,19,0,19,3
2014,32,Summer,2014_Summer,5,1,2014-07-07,2014-07-18,11,1,1,0,31,0,31,4
2014,32,Summer,2014_Summer,5,2,2014-07-07,2014-07-18,11,1,1,0,26,0,26,5
2014,32,Summer,2014_Summer,6,1,2014-07-07,2014-07-18,11,1,1,0,68,0,68,1
2014,32,Summer,2014_Summer,6,2,2014-07-07,2014-07-18,11,1,1,0,69,0,69,2
2014,32,Summer,2014_Summer,1,1,2014-07-18,2014-07-26,8,1,1,0,6,0,6,3
2014,32,Summer,2014_Summer,1,2,2014-07-18,2014-07-26,8,1,1,NA,NA,NA,NA,4
2014,32,Summer,2014_Summer,2,1,2014-07-18,2014-07-26,8,1,1,0,309,0,309,5
2014,32,Summer,2014_Summer,2,2,2014-07-18,2014-07-26,8,1,1,0,403,0,403,1
2014,32,Summer,2014_Summer,3,1,2014-07-18,2014-07-26,8,1,1,0,515,0,515,2
2014,32,Summer,2014_Summer,3,2,2014-07-18,2014-07-26,8,1,1,0,604,0,604,3
2014,32,Summer,2014_Summer,4,1,2014-07-18,2014-07-26,8,1,1,0,23,0,23,4
2014,32,Summer,2014_Summer,4,2,2014-07-18,2014-07-26,8,1,1,0,25,0,25,5
2014,32,Summer,2014_Summer,5,1,2014-07-18,2014-07-26,8,1,1,0,48,0,48,1
2014,32,Summer,2014_Summer,5,2,2014-07-18,2014-07-26,8,1,1,0,48,0,48,2
2014,32,Summer,2014_Summer,6,1,2014-07-18,2014-07-26,8,1,1,2,56,2,56,3
2014,32,Summer,2014_Summer,6,2,2014-07-18,2014-07-26,8,1,1,0,39,0,39,4
2014,32,Summer,2014_Summer,1,1,2014-07-26,2014-08-02,7,1,1,0,7,0,7,5
2014,32,Summer,2014_Summer,1,2,2014-07-26,2014-08-02,7,1,1,0,4,0,4,1
