"Plot Title: fridge North (Jamie)"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517214, SEN S/N: 10517214)","Intensity, Lux (LGR S/N: 10517214, SEN S/N: 10517214)","Coupler Detached (LGR S/N: 10517214)","End Of File (LGR S/N: 10517214)"
1,08/05/20 12:16:20,18.996,0.0,,
2,08/05/20 12:16:27,,,Logged,
3,08/05/20 12:26:20,22.142,419.8,,
4,08/05/20 12:36:20,11.041,419.8,,
5,08/05/20 12:46:20,9.571,419.8,,
6,08/05/20 12:56:20,7.481,419.8,,
7,08/05/20 13:06:20,8.282,430.6,,
8,08/05/20 13:16:20,7.079,430.6,,
9,08/05/20 13:26:20,7.983,419.8,,
10,08/05/20 13:36:20,7.079,419.8,,
11,08/05/20 13:46:20,7.882,430.6,,
12,08/05/20 13:56:20,7.179,419.8,,
13,08/05/20 14:06:20,7.882,419.8,,
14,08/05/20 14:16:20,7.179,430.6,,
15,08/05/20 14:26:20,7.782,430.6,,
16,08/05/20 14:36:20,7.381,419.8,,
17,08/05/20 14:46:20,7.682,419.8,,
18,08/05/20 14:56:20,7.582,419.8,,
19,08/05/20 15:06:20,7.682,430.6,,
20,08/05/20 15:16:20,7.682,419.8,,
21,08/05/20 15:26:20,7.682,430.6,,
22,08/05/20 15:36:20,7.682,419.8,,
23,08/05/20 15:46:20,7.582,430.6,,
24,08/05/20 15:56:20,7.882,419.8,,
25,08/05/20 16:06:20,7.582,430.6,,
26,08/05/20 16:16:20,7.882,419.8,,
27,08/05/20 16:26:20,7.582,430.6,,
28,08/05/20 16:36:20,7.882,419.8,,
29,08/05/20 16:46:20,8.182,592.0,,
30,08/05/20 16:56:20,8.082,592.0,,
31,08/05/20 17:06:20,8.481,602.8,,
32,08/05/20 17:16:20,8.282,516.7,,
33,08/05/20 17:26:20,9.472,559.7,,
34,08/05/20 17:36:20,9.176,559.7,,
35,08/05/20 17:46:20,10.063,559.7,,
36,08/05/20 17:56:20,9.176,559.7,,
37,08/05/20 18:06:20,10.161,559.7,,
38,08/05/20 18:16:20,9.176,559.7,,
39,08/05/20 18:26:20,10.357,559.7,,
40,08/05/20 18:36:20,9.077,559.7,,
41,08/05/20 18:46:20,10.161,559.7,,
42,08/05/20 18:56:20,8.978,559.7,,
43,08/05/20 19:06:20,9.965,559.7,,
44,08/05/20 19:16:20,8.879,559.7,,
45,08/05/20 19:26:20,9.669,559.7,,
46,08/05/20 19:36:20,8.879,559.7,,
47,08/05/20 19:46:20,9.472,559.7,,
48,08/05/20 19:56:20,8.779,559.7,,
49,08/05/20 20:06:20,9.275,559.7,,
50,08/05/20 20:16:20,8.779,559.7,,
51,08/05/20 20:26:20,9.176,559.7,,
52,08/05/20 20:36:20,8.680,559.7,,
53,08/05/20 20:46:20,8.978,559.7,,
54,08/05/20 20:56:20,8.680,559.7,,
55,08/05/20 21:06:20,9.077,559.7,,
56,08/05/20 21:16:20,8.779,559.7,,
57,08/05/20 21:26:20,8.879,559.7,,
58,08/05/20 21:36:20,8.779,559.7,,
59,08/05/20 21:46:20,8.879,559.7,,
60,08/05/20 21:56:20,8.779,559.7,,
61,08/05/20 22:06:20,8.779,559.7,,
62,08/05/20 22:16:20,8.779,559.7,,
63,08/05/20 22:26:20,8.581,559.7,,
64,08/05/20 22:36:20,8.680,559.7,,
65,08/05/20 22:46:20,8.680,559.7,,
66,08/05/20 22:56:20,8.581,559.7,,
67,08/05/20 23:06:20,8.680,559.7,,
68,08/05/20 23:16:20,8.481,570.5,,
69,08/05/20 23:26:20,8.779,559.7,,
70,08/05/20 23:36:20,8.481,559.7,,
71,08/05/20 23:46:20,8.978,559.7,,
72,08/05/20 23:56:20,8.481,559.7,,
73,08/06/20 00:06:20,9.077,559.7,,
74,08/06/20 00:16:20,8.382,570.5,,
75,08/06/20 00:26:20,9.077,559.7,,
76,08/06/20 00:36:20,8.382,570.5,,
77,08/06/20 00:46:20,9.077,559.7,,
78,08/06/20 00:56:20,8.382,570.5,,
79,08/06/20 01:06:20,9.176,559.7,,
80,08/06/20 01:16:20,8.382,559.7,,
81,08/06/20 01:26:20,9.275,559.7,,
82,08/06/20 01:36:20,8.382,570.5,,
83,08/06/20 01:46:20,9.373,559.7,,
84,08/06/20 01:56:20,8.282,570.5,,
85,08/06/20 02:06:20,9.373,559.7,,
86,08/06/20 02:16:20,8.182,570.5,,
87,08/06/20 02:26:20,9.275,559.7,,
88,08/06/20 02:36:20,7.882,559.7,,
89,08/06/20 02:46:20,9.077,559.7,,
90,08/06/20 02:56:20,7.882,570.5,,
91,08/06/20 03:06:20,8.879,559.7,,
92,08/06/20 03:16:20,7.983,570.5,,
93,08/06/20 03:26:20,8.680,570.5,,
94,08/06/20 03:36:20,8.082,559.7,,
95,08/06/20 03:46:20,8.481,570.5,,
96,08/06/20 03:56:20,8.282,559.7,,
97,08/06/20 04:06:20,7.782,0.0,,
98,08/06/20 04:16:20,7.983,0.0,,
99,08/06/20 04:26:20,6.674,0.0,,
100,08/06/20 04:36:20,7.582,0.0,,
101,08/06/20 04:46:20,5.860,0.0,,
102,08/06/20 04:56:20,6.573,0.0,,
103,08/06/20 05:06:20,6.268,0.0,,
104,08/06/20 05:16:20,5.552,0.0,,
105,08/06/20 05:26:20,6.674,0.0,,
106,08/06/20 05:36:20,5.141,0.0,,
107,08/06/20 05:46:20,5.552,0.0,,
108,08/06/20 05:56:20,6.573,0.0,,
109,08/06/20 06:06:20,4.831,0.0,,
110,08/06/20 06:16:20,5.552,0.0,,
111,08/06/20 06:26:20,6.370,0.0,,
112,08/06/20 06:36:20,4.727,0.0,,
113,08/06/20 06:46:20,5.450,0.0,,
114,08/06/20 06:56:20,6.166,0.0,,
115,08/06/20 07:06:20,4.623,0.0,,
116,08/06/20 07:16:20,5.552,0.0,,
117,08/06/20 07:26:20,6.166,0.0,,
118,08/06/20 07:36:20,4.519,0.0,,
119,08/06/20 07:46:20,5.450,0.0,,
120,08/06/20 07:56:20,6.166,0.0,,
121,08/06/20 08:06:20,4.415,0.0,,
122,08/06/20 08:16:20,5.244,0.0,,
123,08/06/20 08:26:20,6.166,0.0,,
124,08/06/20 08:36:20,4.311,0.0,,
125,08/06/20 08:46:20,4.831,0.0,,
126,08/06/20 08:56:20,5.860,0.0,,
127,08/06/20 09:06:20,4.623,0.0,,
128,08/06/20 09:16:20,4.934,0.0,,
129,08/06/20 09:26:20,6.064,0.0,,
130,08/06/20 09:36:20,4.831,0.0,,
131,08/06/20 09:46:20,4.727,0.0,,
132,08/06/20 09:56:20,5.552,0.0,,
133,08/06/20 10:06:20,6.166,731.9,,
134,08/06/20 10:16:20,5.244,699.7,,
135,08/06/20 10:26:20,6.573,688.9,,
136,08/06/20 10:36:20,7.983,656.6,,
137,08/06/20 10:46:20,9.176,656.6,,
138,08/06/20 10:56:20,10.455,656.6,,
139,08/06/20 11:06:20,11.625,645.8,,
140,08/06/20 11:16:20,12.594,645.8,,
141,08/06/20 11:26:20,13.558,645.8,,
142,08/06/20 11:36:20,14.421,645.8,,
143,08/06/20 11:46:20,15.187,635.1,,
144,08/06/20 11:56:20,15.855,635.1,,
145,08/06/20 12:06:20,16.427,635.1,,
146,08/06/20 12:16:20,16.999,635.1,,
147,08/06/20 12:26:20,17.570,635.1,,
148,08/06/20 12:36:20,18.045,624.3,,
149,08/06/20 12:46:20,18.426,624.3,,
150,08/06/20 12:56:20,18.806,624.3,,
151,08/06/20 13:06:20,19.282,624.3,,
152,08/06/20 13:16:20,19.567,624.3,,
153,08/06/20 13:26:20,19.948,624.3,,
154,08/06/20 13:36:20,20.234,624.3,,
155,08/06/20 13:46:20,20.615,624.3,,
156,08/06/20 13:56:20,20.901,624.3,,
157,08/06/20 14:06:20,21.187,624.3,,
158,08/06/20 14:16:20,21.473,624.3,,
159,08/06/20 14:26:20,21.760,624.3,,
160,08/06/20 14:36:20,21.951,624.3,,
161,08/06/20 14:46:20,22.238,624.3,,
162,08/06/20 14:56:20,22.429,624.3,,
163,08/06/20 15:06:20,22.717,624.3,,
164,08/06/20 15:16:20,22.908,613.5,,
165,08/06/20 15:26:20,23.100,624.3,,
166,08/06/20 15:36:20,23.388,624.3,,
167,08/06/20 15:46:20,23.581,613.5,,
168,08/06/20 15:56:20,23.773,613.5,,
169,08/06/20 16:06:20,23.966,613.5,,
170,08/06/20 16:16:20,24.158,613.5,,
171,08/06/20 16:26:20,24.351,613.5,,
172,08/06/20 16:36:20,24.545,613.5,,
173,08/06/20 16:46:20,24.641,613.5,,
174,08/06/20 16:56:20,24.835,613.5,,
175,08/06/20 17:06:20,25.125,613.5,,
176,08/06/20 17:16:20,25.319,613.5,,
177,08/06/20 17:26:20,25.416,613.5,,
178,08/06/20 17:36:20,25.610,613.5,,
179,08/06/20 17:46:20,25.805,613.5,,
180,08/06/20 17:56:20,26.000,613.5,,
181,08/06/20 18:06:20,26.097,613.5,,
182,08/06/20 18:16:20,26.292,613.5,,
183,08/06/20 18:26:20,26.488,613.5,,
184,08/06/20 18:36:20,26.585,613.5,,
185,08/06/20 18:46:20,26.585,613.5,,
186,08/06/20 18:56:20,26.683,613.5,,
187,08/06/20 19:06:20,26.879,613.5,,
188,08/06/20 19:16:20,26.977,613.5,,
189,08/06/20 19:26:20,27.173,613.5,,
190,08/06/20 19:36:20,27.272,613.5,,
191,08/06/20 19:46:20,27.370,613.5,,
192,08/06/20 19:56:20,27.567,613.5,,
193,08/06/20 20:06:20,27.665,613.5,,
194,08/06/20 20:16:20,27.764,613.5,,
195,08/06/20 20:26:20,27.862,613.5,,
196,08/06/20 20:36:20,28.060,613.5,,
197,08/06/20 20:46:20,28.159,613.5,,
198,08/06/20 20:56:20,28.258,613.5,,
199,08/06/20 21:06:20,28.357,602.8,,
200,08/06/20 21:16:20,28.456,613.5,,
201,08/06/20 21:26:20,28.555,613.5,,
202,08/06/20 21:36:20,28.655,613.5,,
203,08/06/20 21:46:20,28.754,602.8,,
204,08/06/20 21:56:20,28.853,602.8,,
205,08/06/20 22:06:20,28.953,602.8,,
206,08/06/20 22:16:20,29.053,602.8,,
207,08/06/20 22:26:20,29.152,602.8,,
208,08/06/20 22:36:20,29.152,602.8,,
209,08/06/20 22:46:20,29.252,602.8,,
210,08/06/20 22:56:20,29.352,602.8,,
211,08/06/20 23:06:20,29.352,602.8,,
212,08/06/20 23:16:20,29.452,613.5,,
213,08/06/20 23:26:20,29.452,602.8,,
214,08/06/20 23:36:20,29.452,602.8,,
215,08/06/20 23:46:20,29.552,602.8,,
216,08/06/20 23:56:20,29.552,602.8,,
217,08/07/20 00:06:20,29.652,602.8,,
218,08/07/20 00:16:20,29.652,602.8,,
219,08/07/20 00:26:20,29.752,602.8,,
220,08/07/20 00:36:20,29.853,602.8,,
221,08/07/20 00:46:20,29.853,602.8,,
222,08/07/20 00:56:20,29.953,602.8,,
223,08/07/20 01:06:20,30.054,602.8,,
224,08/07/20 01:16:20,30.054,602.8,,
225,08/07/20 01:26:20,30.154,602.8,,
226,08/07/20 01:36:20,30.154,602.8,,
227,08/07/20 01:46:20,30.255,602.8,,
228,08/07/20 01:56:20,30.255,602.8,,
229,08/07/20 02:06:20,30.356,602.8,,
230,08/07/20 02:16:20,30.356,602.8,,
231,08/07/20 02:26:20,30.457,602.8,,
232,08/07/20 02:36:20,30.457,602.8,,
233,08/07/20 02:46:20,30.558,602.8,,
234,08/07/20 02:56:20,30.558,602.8,,
235,08/07/20 03:06:20,30.558,602.8,,
236,08/07/20 03:16:20,30.659,602.8,,
237,08/07/20 03:26:20,30.659,602.8,,
238,08/07/20 03:36:20,30.760,602.8,,
239,08/07/20 03:46:20,30.760,602.8,,
240,08/07/20 03:56:20,30.760,602.8,,
241,08/07/20 04:06:20,30.457,0.0,,
242,08/07/20 04:16:20,30.054,0.0,,
243,08/07/20 04:26:20,29.552,0.0,,
244,08/07/20 04:36:20,29.053,0.0,,
245,08/07/20 04:46:20,28.555,0.0,,
246,08/07/20 04:56:20,28.060,0.0,,
247,08/07/20 05:06:20,27.665,0.0,,
248,08/07/20 05:16:20,27.173,0.0,,
249,08/07/20 05:26:20,26.781,0.0,,
250,08/07/20 05:36:20,26.488,0.0,,
251,08/07/20 05:46:20,26.195,0.0,,
252,08/07/20 05:56:20,25.902,0.0,,
253,08/07/20 06:06:20,25.610,0.0,,
254,08/07/20 06:16:20,25.416,0.0,,
255,08/07/20 06:26:20,25.222,0.0,,
256,08/07/20 06:36:20,24.931,0.0,,
257,08/07/20 06:46:20,24.835,0.0,,
258,08/07/20 06:56:20,24.641,0.0,,
259,08/07/20 07:06:20,24.545,0.0,,
260,08/07/20 07:16:20,24.351,0.0,,
261,08/07/20 07:26:20,24.255,0.0,,
262,08/07/20 07:36:20,24.062,0.0,,
263,08/07/20 07:46:20,23.966,0.0,,
264,08/07/20 07:56:20,23.773,0.0,,
265,08/07/20 08:06:20,23.581,0.0,,
266,08/07/20 08:16:20,23.484,0.0,,
267,08/07/20 08:26:20,23.388,0.0,,
268,08/07/20 08:36:20,23.196,0.0,,
269,08/07/20 08:46:20,23.100,0.0,,
270,08/07/20 08:56:20,23.004,0.0,,
271,08/07/20 09:06:20,22.908,0.0,,
272,08/07/20 09:16:20,22.812,0.0,,
273,08/07/20 09:26:20,22.717,0.0,,
274,08/07/20 09:36:20,22.525,0.0,,
275,08/07/20 09:46:20,22.333,0.0,,
276,08/07/20 09:56:20,22.142,0.0,,
277,08/07/20 10:06:20,22.238,710.4,,
278,08/07/20 10:16:20,22.621,678.1,,
279,08/07/20 10:26:20,23.004,667.4,,
280,08/07/20 10:36:20,23.484,667.4,,
281,08/07/20 10:46:20,23.966,656.6,,
282,08/07/20 10:56:20,24.448,656.6,,
283,08/07/20 11:06:20,24.835,656.6,,
284,08/07/20 11:16:20,25.319,656.6,,
285,08/07/20 11:26:20,25.610,656.6,,
286,08/07/20 11:36:20,26.000,656.6,,
287,08/07/20 11:46:20,26.292,656.6,,
288,08/07/20 11:56:20,26.488,645.8,,
289,08/07/20 12:06:20,26.781,656.6,,
290,08/07/20 12:16:20,26.977,645.8,,
291,08/07/20 12:26:20,27.173,645.8,,
292,08/07/20 12:36:20,27.370,645.8,,
293,08/07/20 12:46:20,27.567,645.8,,
294,08/07/20 12:56:20,27.764,645.8,,
295,08/07/20 13:06:20,27.862,645.8,,
296,08/07/20 13:16:20,28.060,645.8,,
297,08/07/20 13:26:20,28.159,645.8,,
298,08/07/20 13:36:20,27.272,527.4,,
299,08/07/20 13:46:20,26.879,645.8,,
300,08/07/20 13:56:20,27.173,656.6,,
301,08/07/20 14:06:20,27.567,645.8,,
302,08/07/20 14:16:20,27.764,645.8,,
303,08/07/20 14:26:20,27.862,613.5,,
304,08/07/20 14:36:20,27.075,635.1,,
305,08/07/20 14:46:20,22.142,549.0,,
306,08/07/20 14:56:20,15.760,516.7,,
307,08/07/20 15:06:20,14.613,516.7,,
308,08/07/20 15:16:20,12.304,527.4,,
309,08/07/20 15:26:20,12.207,430.6,,
310,08/07/20 15:36:20,11.916,430.6,,
311,08/07/20 15:46:20,11.334,430.6,,
312,08/07/20 15:56:20,11.819,366.0,,
313,08/07/20 16:06:20,10.944,366.0,,
314,08/07/20 16:16:20,12.013,419.8,,
315,08/07/20 16:26:20,10.846,462.9,,
316,08/07/20 16:36:20,11.819,409.0,,
317,08/07/20 16:46:20,10.455,409.0,,
318,08/07/20 16:56:20,11.334,409.0,,
319,08/07/20 17:06:20,10.063,409.0,,
320,08/07/20 17:16:20,10.944,409.0,,
321,08/07/20 17:26:20,9.669,409.0,,
322,08/07/20 17:36:20,10.651,409.0,,
323,08/07/20 17:46:20,9.373,409.0,,
324,08/07/20 17:56:20,10.357,409.0,,
325,08/07/20 18:06:20,9.077,409.0,,
326,08/07/20 18:16:20,10.063,409.0,,
327,08/07/20 18:26:20,9.472,269.1,,
328,08/07/20 18:36:20,10.944,269.1,,
329,08/07/20 18:46:20,9.768,269.1,,
330,08/07/20 18:56:20,10.651,269.1,,
331,08/07/20 19:06:20,9.768,269.1,,
332,08/07/20 19:16:20,10.357,269.1,,
333,08/07/20 19:26:20,9.669,269.1,,
334,08/07/20 19:36:20,10.063,269.1,,
335,08/07/20 19:46:20,9.472,269.1,,
336,08/07/20 19:56:20,9.768,269.1,,
337,08/07/20 20:06:20,9.275,269.1,,
338,08/07/20 20:16:20,9.669,269.1,,
339,08/07/20 20:26:20,9.077,269.1,,
340,08/07/20 20:36:20,9.571,269.1,,
341,08/07/20 20:46:20,8.879,269.1,,
342,08/07/20 20:56:20,9.669,269.1,,
343,08/07/20 21:06:20,8.680,269.1,,
344,08/07/20 21:16:20,9.669,269.1,,
345,08/07/20 21:26:20,8.382,269.1,,
346,08/07/20 21:36:20,9.571,269.1,,
347,08/07/20 21:46:20,8.182,269.1,,
348,08/07/20 21:56:20,9.176,269.1,,
349,08/07/20 22:06:20,8.082,269.1,,
350,08/07/20 22:16:20,8.779,269.1,,
351,08/07/20 22:26:20,8.282,269.1,,
352,08/07/20 22:36:20,8.481,269.1,,
353,08/07/20 22:46:20,8.779,269.1,,
354,08/07/20 22:56:20,8.182,269.1,,
355,08/07/20 23:06:20,8.978,269.1,,
356,08/07/20 23:16:20,7.882,269.1,,
357,08/07/20 23:26:20,8.978,269.1,,
358,08/07/20 23:36:20,7.582,269.1,,
359,08/07/20 23:46:20,8.581,269.1,,
360,08/07/20 23:56:20,7.582,269.1,,
361,08/08/20 00:06:20,8.182,269.1,,
362,08/08/20 00:16:20,7.983,269.1,,
363,08/08/20 00:26:20,7.682,269.1,,
364,08/08/20 00:36:20,8.581,269.1,,
365,08/08/20 00:46:20,7.381,269.1,,
366,08/08/20 00:56:20,8.581,269.1,,
367,08/08/20 01:06:20,7.079,269.1,,
368,08/08/20 01:16:20,8.182,269.1,,
369,08/08/20 01:26:20,7.179,269.1,,
370,08/08/20 01:36:20,7.782,269.1,,
371,08/08/20 01:46:20,7.782,269.1,,
372,08/08/20 01:56:20,7.381,269.1,,
373,08/08/20 02:06:20,8.382,269.1,,
374,08/08/20 02:16:20,7.079,269.1,,
375,08/08/20 02:26:20,8.382,269.1,,
376,08/08/20 02:36:20,6.978,269.1,,
377,08/08/20 02:46:20,7.983,269.1,,
378,08/08/20 02:56:20,7.179,269.1,,
379,08/08/20 03:06:20,7.481,269.1,,
380,08/08/20 03:16:20,7.882,269.1,,
381,08/08/20 03:26:20,6.978,279.9,,
382,08/08/20 03:36:20,8.282,269.1,,
383,08/08/20 03:46:20,6.775,279.9,,
384,08/08/20 03:56:20,7.782,269.1,,
385,08/08/20 04:06:20,6.674,0.0,,
386,08/08/20 04:16:20,6.775,0.0,,
387,08/08/20 04:26:20,7.481,0.0,,
388,08/08/20 04:36:20,5.757,0.0,,
389,08/08/20 04:46:20,6.674,0.0,,
390,08/08/20 04:56:20,6.166,0.0,,
391,08/08/20 05:06:20,5.655,0.0,,
392,08/08/20 05:16:20,6.674,0.0,,
393,08/08/20 05:26:20,5.450,0.0,,
394,08/08/20 05:36:20,5.655,0.0,,
395,08/08/20 05:46:20,6.674,0.0,,
396,08/08/20 05:56:20,5.141,0.0,,
397,08/08/20 06:06:20,5.552,0.0,,
398,08/08/20 06:16:20,6.573,0.0,,
399,08/08/20 06:26:20,4.934,0.0,,
400,08/08/20 06:36:20,5.347,0.0,,
401,08/08/20 06:46:20,6.370,0.0,,
402,08/08/20 06:56:20,4.934,0.0,,
403,08/08/20 07:06:20,5.141,0.0,,
404,08/08/20 07:16:20,6.166,0.0,,
405,08/08/20 07:26:20,5.037,0.0,,
406,08/08/20 07:36:20,4.934,0.0,,
407,08/08/20 07:46:20,5.860,0.0,,
408,08/08/20 07:56:20,5.757,0.0,,
409,08/08/20 08:06:20,4.623,0.0,,
410,08/08/20 08:16:20,5.450,0.0,,
411,08/08/20 08:26:20,6.268,0.0,,
412,08/08/20 08:36:20,4.415,0.0,,
413,08/08/20 08:46:20,5.141,0.0,,
414,08/08/20 08:56:20,6.064,0.0,,
415,08/08/20 09:06:20,4.727,0.0,,
416,08/08/20 09:16:20,4.727,0.0,,
417,08/08/20 09:26:20,5.552,0.0,,
418,08/08/20 09:36:20,5.860,0.0,,
419,08/08/20 09:46:20,4.415,0.0,,
420,08/08/20 09:56:20,5.141,0.0,,
421,08/08/20 10:06:20,6.166,290.6,,
422,08/08/20 10:16:20,4.727,279.9,,
423,08/08/20 10:26:20,5.347,279.9,,
424,08/08/20 10:36:20,6.674,279.9,,
425,08/08/20 10:46:20,5.244,279.9,,
426,08/08/20 10:56:20,5.860,279.9,,
427,08/08/20 11:06:20,7.079,279.9,,
428,08/08/20 11:16:20,5.450,279.9,,
429,08/08/20 11:26:20,6.471,279.9,,
430,08/08/20 11:36:20,6.674,279.9,,
431,08/08/20 11:46:20,6.370,301.4,,
432,08/08/20 11:56:20,7.682,301.4,,
433,08/08/20 12:06:20,6.064,301.4,,
434,08/08/20 12:16:20,6.978,301.4,,
435,08/08/20 12:26:20,6.877,301.4,,
436,08/08/20 12:36:20,6.573,301.4,,
437,08/08/20 12:46:20,7.682,290.6,,
438,08/08/20 12:56:20,6.166,301.4,,
439,08/08/20 13:06:20,7.179,290.6,,
440,08/08/20 13:16:20,6.674,301.4,,
441,08/08/20 13:26:20,6.775,301.4,,
442,08/08/20 13:36:20,7.682,290.6,,
443,08/08/20 13:46:20,6.573,301.4,,
444,08/08/20 13:56:20,7.582,301.4,,
445,08/08/20 14:06:20,6.370,301.4,,
446,08/08/20 14:16:20,7.079,290.6,,
447,08/08/20 14:26:20,7.381,301.4,,
448,08/08/20 14:36:20,6.674,301.4,,
449,08/08/20 14:46:20,7.882,301.4,,
450,08/08/20 14:56:20,6.471,301.4,,
451,08/08/20 15:06:20,7.381,301.4,,
452,08/08/20 15:16:20,6.877,301.4,,
453,08/08/20 15:26:20,6.877,301.4,,
454,08/08/20 15:36:20,7.882,301.4,,
455,08/08/20 15:46:20,6.573,301.4,,
456,08/08/20 15:56:20,7.682,301.4,,
457,08/08/20 16:06:20,6.573,301.4,,
458,08/08/20 16:16:20,7.179,301.4,,
459,08/08/20 16:26:20,7.381,301.4,,
460,08/08/20 16:36:20,6.775,301.4,,
461,08/08/20 16:46:20,7.983,301.4,,
462,08/08/20 16:56:20,6.471,301.4,,
463,08/08/20 17:06:20,7.582,301.4,,
464,08/08/20 17:16:20,6.674,301.4,,
465,08/08/20 17:26:20,7.179,301.4,,
466,08/08/20 17:36:20,7.481,301.4,,
467,08/08/20 17:46:20,6.775,301.4,,
468,08/08/20 17:56:20,8.082,301.4,,
469,08/08/20 18:06:20,6.573,301.4,,
470,08/08/20 18:16:20,7.582,301.4,,
471,08/08/20 18:26:20,6.775,301.4,,
472,08/08/20 18:36:20,7.179,301.4,,
473,08/08/20 18:46:20,7.682,301.4,,
474,08/08/20 18:56:20,6.674,301.4,,
475,08/08/20 19:06:20,7.983,301.4,,
476,08/08/20 19:16:20,6.370,301.4,,
477,08/08/20 19:26:20,7.381,301.4,,
478,08/08/20 19:36:20,6.978,301.4,,
479,08/08/20 19:46:20,6.978,301.4,,
480,08/08/20 19:56:20,7.882,290.6,,
481,08/08/20 20:06:20,6.573,301.4,,
482,08/08/20 20:16:20,7.882,301.4,,
483,08/08/20 20:26:20,6.573,301.4,,
484,08/08/20 20:36:20,7.381,301.4,,
485,08/08/20 20:46:20,7.179,301.4,,
486,08/08/20 20:56:20,6.978,301.4,,
487,08/08/20 21:06:20,7.983,301.4,,
488,08/08/20 21:16:20,6.573,301.4,,
489,08/08/20 21:26:20,7.882,301.4,,
490,08/08/20 21:36:20,6.573,301.4,,
491,08/08/20 21:46:20,7.381,301.4,,
492,08/08/20 21:56:20,7.381,301.4,,
493,08/08/20 22:06:20,6.978,301.4,,
494,08/08/20 22:16:20,8.182,301.4,,
495,08/08/20 22:26:20,6.674,301.4,,
496,08/08/20 22:36:20,7.882,301.4,,
497,08/08/20 22:46:20,6.775,301.4,,
498,08/08/20 22:56:20,7.280,301.4,,
499,08/08/20 23:06:20,7.582,290.6,,
500,08/08/20 23:16:20,6.978,301.4,,
501,08/08/20 23:26:20,8.182,301.4,,
502,08/08/20 23:36:20,6.674,301.4,,
503,08/08/20 23:46:20,7.682,301.4,,
504,08/08/20 23:56:20,6.775,301.4,,
505,08/09/20 00:06:20,7.179,301.4,,
506,08/09/20 00:16:20,7.782,301.4,,
507,08/09/20 00:26:20,6.775,301.4,,
508,08/09/20 00:36:20,8.082,301.4,,
509,08/09/20 00:46:20,6.674,301.4,,
510,08/09/20 00:56:20,7.582,301.4,,
511,08/09/20 01:06:20,7.079,301.4,,
512,08/09/20 01:16:20,7.079,301.4,,
513,08/09/20 01:26:20,7.882,301.4,,
514,08/09/20 01:36:20,6.775,301.4,,
515,08/09/20 01:46:20,8.082,301.4,,
516,08/09/20 01:56:20,6.674,301.4,,
517,08/09/20 02:06:20,7.582,301.4,,
518,08/09/20 02:16:20,6.978,301.4,,
519,08/09/20 02:26:20,7.179,301.4,,
520,08/09/20 02:36:20,7.782,301.4,,
521,08/09/20 02:46:20,6.978,301.4,,
522,08/09/20 02:56:20,8.182,301.4,,
523,08/09/20 03:06:20,6.674,301.4,,
524,08/09/20 03:16:20,7.782,301.4,,
525,08/09/20 03:26:20,6.775,301.4,,
526,08/09/20 03:36:20,7.381,301.4,,
527,08/09/20 03:46:20,7.481,301.4,,
528,08/09/20 03:56:20,6.978,301.4,,
529,08/09/20 04:06:20,7.983,0.0,,
530,08/09/20 04:16:20,6.268,0.0,,
531,08/09/20 04:26:20,7.079,0.0,,
532,08/09/20 04:36:20,6.064,0.0,,
533,08/09/20 04:46:20,6.166,0.0,,
534,08/09/20 04:56:20,7.179,0.0,,
535,08/09/20 05:06:20,5.450,0.0,,
536,08/09/20 05:16:20,6.166,0.0,,
537,08/09/20 05:26:20,6.674,0.0,,
538,08/09/20 05:36:20,5.347,0.0,,
539,08/09/20 05:46:20,6.268,0.0,,
540,08/09/20 05:56:20,5.962,0.0,,
541,08/09/20 06:06:20,5.347,0.0,,
542,08/09/20 06:16:20,6.268,0.0,,
543,08/09/20 06:26:20,5.450,0.0,,
544,08/09/20 06:36:20,5.244,0.0,,
545,08/09/20 06:46:20,6.268,0.0,,
546,08/09/20 06:56:20,5.347,0.0,,
547,08/09/20 07:06:20,5.244,0.0,,
548,08/09/20 07:16:20,6.268,0.0,,
549,08/09/20 07:26:20,5.244,0.0,,
550,08/09/20 07:36:20,5.141,0.0,,
551,08/09/20 07:46:20,6.166,0.0,,
552,08/09/20 07:56:20,5.141,0.0,,
553,08/09/20 08:06:20,5.141,0.0,,
554,08/09/20 08:16:20,6.064,0.0,,
555,08/09/20 08:26:20,5.347,0.0,,
556,08/09/20 08:36:20,4.934,0.0,,
557,08/09/20 08:46:20,5.860,0.0,,
558,08/09/20 08:56:20,5.757,0.0,,
559,08/09/20 09:06:20,4.727,0.0,,
560,08/09/20 09:16:20,5.655,0.0,,
561,08/09/20 09:26:20,6.064,0.0,,
562,08/09/20 09:36:20,4.623,0.0,,
563,08/09/20 09:46:20,5.450,0.0,,
564,08/09/20 09:56:20,6.268,0.0,,
565,08/09/20 10:06:20,4.623,322.9,,
566,08/09/20 10:16:20,5.757,301.4,,
567,08/09/20 10:26:20,6.775,301.4,,
568,08/09/20 10:36:20,5.347,301.4,,
569,08/09/20 10:46:20,6.573,301.4,,
570,08/09/20 10:56:20,6.166,301.4,,
571,08/09/20 11:06:20,5.962,301.4,,
572,08/09/20 11:16:20,7.280,301.4,,
573,08/09/20 11:26:20,5.757,301.4,,
574,08/09/20 11:36:20,6.775,301.4,,
575,08/09/20 11:46:20,6.573,301.4,,
576,08/09/20 11:56:20,6.370,301.4,,
577,08/09/20 12:06:20,7.582,301.4,,
